id,session_id,timestamp,snore
20445,273,"2025-03-25 00:57:43",0
20446,273,"2025-03-25 00:57:46",0
20447,273,"2025-03-25 00:57:49",0
20448,273,"2025-03-25 00:57:52",0
20449,273,"2025-03-25 00:57:55",0
20450,273,"2025-03-25 00:57:58",0
20451,273,"2025-03-25 00:58:01",0
20452,273,"2025-03-25 00:58:04",0
20453,273,"2025-03-25 00:58:07",0
20454,273,"2025-03-25 00:58:10",0
20455,273,"2025-03-25 00:58:13",0
20456,273,"2025-03-25 00:58:16",0
20457,273,"2025-03-25 00:58:19",0
20458,273,"2025-03-25 00:58:22",0
20459,273,"2025-03-25 00:58:25",0
20460,273,"2025-03-25 00:58:28",0
20461,273,"2025-03-25 00:58:31",0
20462,273,"2025-03-25 00:58:34",0
20463,273,"2025-03-25 00:58:37",0
20464,273,"2025-03-25 00:58:40",0
20465,273,"2025-03-25 00:58:43",0
20466,273,"2025-03-25 00:58:46",0
20467,273,"2025-03-25 00:58:49",0
20468,273,"2025-03-25 00:58:52",0
20469,273,"2025-03-25 00:58:55",0
20470,273,"2025-03-25 00:58:58",0
20471,273,"2025-03-25 00:59:01",0
20472,273,"2025-03-25 00:59:04",0
20473,273,"2025-03-25 00:59:07",0
20474,273,"2025-03-25 00:59:10",0
20475,273,"2025-03-25 00:59:13",0
20476,273,"2025-03-25 00:59:16",0
20477,273,"2025-03-25 00:59:19",0
20478,273,"2025-03-25 00:59:22",0
20479,273,"2025-03-25 00:59:25",0
20480,273,"2025-03-25 00:59:28",0
20481,273,"2025-03-25 00:59:31",0
20482,273,"2025-03-25 00:59:34",0
20483,273,"2025-03-25 00:59:37",0
20484,273,"2025-03-25 00:59:40",0
20485,273,"2025-03-25 00:59:43",0
20486,273,"2025-03-25 00:59:46",0
20487,273,"2025-03-25 00:59:49",0
20488,273,"2025-03-25 00:59:52",0
20489,273,"2025-03-25 00:59:55",0
20490,273,"2025-03-25 00:59:58",0
20491,273,"2025-03-25 01:00:01",0
20492,273,"2025-03-25 01:00:04",0
20493,273,"2025-03-25 01:00:07",0
20494,273,"2025-03-25 01:00:10",0
20495,273,"2025-03-25 01:00:13",0
20496,273,"2025-03-25 01:00:16",0
20497,273,"2025-03-25 01:00:19",0
20498,273,"2025-03-25 01:00:22",0
20499,273,"2025-03-25 01:00:25",0
20500,273,"2025-03-25 01:00:28",0
20501,273,"2025-03-25 01:00:31",0
20502,273,"2025-03-25 01:00:34",0
20503,273,"2025-03-25 01:00:37",0
20504,273,"2025-03-25 01:00:40",0
20505,273,"2025-03-25 01:00:43",0
20506,273,"2025-03-25 01:00:46",0
20507,273,"2025-03-25 01:00:49",0
20508,273,"2025-03-25 01:00:52",0
20509,273,"2025-03-25 01:00:55",0
20510,273,"2025-03-25 01:00:58",0
20511,273,"2025-03-25 01:01:01",0
20512,273,"2025-03-25 01:01:04",0
20513,273,"2025-03-25 01:01:07",0
20514,273,"2025-03-25 01:01:10",0
20515,273,"2025-03-25 01:01:13",0
20516,273,"2025-03-25 01:01:16",0
20517,273,"2025-03-25 01:01:19",0
20518,273,"2025-03-25 01:01:22",0
20519,273,"2025-03-25 01:01:25",0
20520,273,"2025-03-25 01:01:28",0
20521,273,"2025-03-25 01:01:31",0
20522,273,"2025-03-25 01:01:34",0
20523,273,"2025-03-25 01:01:37",0
20524,273,"2025-03-25 01:01:40",0
20525,273,"2025-03-25 01:01:43",0
20526,273,"2025-03-25 01:01:46",0
20527,273,"2025-03-25 01:01:49",0
20528,273,"2025-03-25 01:01:52",0
20529,273,"2025-03-25 01:01:55",0
20530,273,"2025-03-25 01:01:58",0
20531,273,"2025-03-25 01:02:01",0
20532,273,"2025-03-25 01:02:04",0
20533,273,"2025-03-25 01:02:07",0
20534,273,"2025-03-25 01:02:10",0
20535,273,"2025-03-25 01:02:13",0
20536,273,"2025-03-25 01:02:16",0
20537,273,"2025-03-25 01:02:19",0
20538,273,"2025-03-25 01:02:22",0
20539,273,"2025-03-25 01:02:25",0
20540,273,"2025-03-25 01:02:28",0
20541,273,"2025-03-25 01:02:31",0
20542,273,"2025-03-25 01:02:34",0
20543,273,"2025-03-25 01:02:37",0
20544,273,"2025-03-25 01:02:40",0
20545,273,"2025-03-25 01:02:43",0
20546,273,"2025-03-25 01:02:46",0
20547,273,"2025-03-25 01:02:49",0
20548,273,"2025-03-25 01:02:52",0
20549,273,"2025-03-25 01:02:55",0
20550,273,"2025-03-25 01:02:58",0
20551,273,"2025-03-25 01:03:01",0
20552,273,"2025-03-25 01:03:04",0
20553,273,"2025-03-25 01:03:07",0
20554,273,"2025-03-25 01:03:10",0
20555,273,"2025-03-25 01:03:13",1
20556,273,"2025-03-25 01:03:16",0
20557,273,"2025-03-25 01:03:19",0
20558,273,"2025-03-25 01:03:22",0
20559,273,"2025-03-25 01:03:25",0
20560,273,"2025-03-25 01:03:28",0
20561,273,"2025-03-25 01:03:31",0
20562,273,"2025-03-25 01:03:34",0
20563,273,"2025-03-25 01:03:37",0
20564,273,"2025-03-25 01:03:40",0
20565,273,"2025-03-25 01:03:43",0
20566,273,"2025-03-25 01:03:46",0
20567,273,"2025-03-25 01:03:49",0
20568,273,"2025-03-25 01:03:52",0
20569,273,"2025-03-25 01:03:55",0
20570,273,"2025-03-25 01:03:58",0
20571,273,"2025-03-25 01:04:01",0
20572,273,"2025-03-25 01:04:04",0
20573,273,"2025-03-25 01:04:07",0
20574,273,"2025-03-25 01:04:10",0
20575,273,"2025-03-25 01:04:13",0
20576,273,"2025-03-25 01:04:16",0
20577,273,"2025-03-25 01:04:19",0
20578,273,"2025-03-25 01:04:22",0
20579,273,"2025-03-25 01:04:25",0
20580,273,"2025-03-25 01:04:28",0
20581,273,"2025-03-25 01:04:31",0
20582,273,"2025-03-25 01:04:34",1
20583,273,"2025-03-25 01:04:37",0
20584,273,"2025-03-25 01:04:40",0
20585,273,"2025-03-25 01:04:43",0
20586,273,"2025-03-25 01:04:46",0
20587,273,"2025-03-25 01:04:49",0
20588,273,"2025-03-25 01:04:52",0
20589,273,"2025-03-25 01:04:55",0
20590,273,"2025-03-25 01:04:58",0
20591,273,"2025-03-25 01:05:01",0
20592,273,"2025-03-25 01:05:04",0
20593,273,"2025-03-25 01:05:07",0
20594,273,"2025-03-25 01:05:10",0
20595,273,"2025-03-25 01:05:13",0
20596,273,"2025-03-25 01:05:16",0
20597,273,"2025-03-25 01:05:19",0
20598,273,"2025-03-25 01:05:22",0
20599,273,"2025-03-25 01:05:25",0
20600,273,"2025-03-25 01:05:28",0
20601,273,"2025-03-25 01:05:31",0
20602,273,"2025-03-25 01:05:34",0
20603,273,"2025-03-25 01:05:37",0
20604,273,"2025-03-25 01:05:40",0
20605,273,"2025-03-25 01:05:43",0
20606,273,"2025-03-25 01:05:46",0
20607,273,"2025-03-25 01:05:49",0
20608,273,"2025-03-25 01:05:52",0
20609,273,"2025-03-25 01:05:55",0
20610,273,"2025-03-25 01:05:58",0
20611,273,"2025-03-25 01:06:01",0
20612,273,"2025-03-25 01:06:04",0
20613,273,"2025-03-25 01:06:07",0
20614,273,"2025-03-25 01:06:10",0
20615,273,"2025-03-25 01:06:13",0
20616,273,"2025-03-25 01:06:16",0
20617,273,"2025-03-25 01:06:19",0
20618,273,"2025-03-25 01:06:22",0
20619,273,"2025-03-25 01:06:25",0
20620,273,"2025-03-25 01:06:28",0
20621,273,"2025-03-25 01:06:31",0
20622,273,"2025-03-25 01:06:34",0
20623,273,"2025-03-25 01:06:37",0
20624,273,"2025-03-25 01:06:40",0
20625,273,"2025-03-25 01:06:43",0
20626,273,"2025-03-25 01:06:46",0
20627,273,"2025-03-25 01:06:49",0
20628,273,"2025-03-25 01:06:52",0
20629,273,"2025-03-25 01:06:55",0
20630,273,"2025-03-25 01:06:58",0
20631,273,"2025-03-25 01:07:01",0
20632,273,"2025-03-25 01:07:04",0
20633,273,"2025-03-25 01:07:07",0
20634,273,"2025-03-25 01:07:10",0
20635,273,"2025-03-25 01:07:13",0
20636,273,"2025-03-25 01:07:16",0
20637,273,"2025-03-25 01:07:19",0
20638,273,"2025-03-25 01:07:22",0
20639,273,"2025-03-25 01:07:25",0
20640,273,"2025-03-25 01:07:28",0
20641,273,"2025-03-25 01:07:31",0
20642,273,"2025-03-25 01:07:34",0
20643,273,"2025-03-25 01:07:37",0
20644,273,"2025-03-25 01:07:40",0
20645,273,"2025-03-25 01:07:43",0
20646,273,"2025-03-25 01:07:46",0
20647,273,"2025-03-25 01:07:49",0
20648,273,"2025-03-25 01:07:52",0
20649,273,"2025-03-25 01:07:55",0
20650,273,"2025-03-25 01:07:58",0
20651,273,"2025-03-25 01:08:01",0
20652,273,"2025-03-25 01:08:04",0
20653,273,"2025-03-25 01:08:07",0
20654,273,"2025-03-25 01:08:10",0
20655,273,"2025-03-25 01:08:13",0
20656,273,"2025-03-25 01:08:16",0
20657,273,"2025-03-25 01:08:19",0
20658,273,"2025-03-25 01:08:22",0
20659,273,"2025-03-25 01:08:25",0
20660,273,"2025-03-25 01:08:28",0
20661,273,"2025-03-25 01:08:31",0
20662,273,"2025-03-25 01:08:34",0
20663,273,"2025-03-25 01:08:37",0
20664,273,"2025-03-25 01:08:40",0
20665,273,"2025-03-25 01:08:43",0
20666,273,"2025-03-25 01:08:46",0
20667,273,"2025-03-25 01:08:49",0
20668,273,"2025-03-25 01:08:52",0
20669,273,"2025-03-25 01:08:55",0
20670,273,"2025-03-25 01:08:58",0
20671,273,"2025-03-25 01:09:01",0
20672,273,"2025-03-25 01:09:04",0
20673,273,"2025-03-25 01:09:07",0
20674,273,"2025-03-25 01:09:10",0
20675,273,"2025-03-25 01:09:13",0
20676,273,"2025-03-25 01:09:16",0
20677,273,"2025-03-25 01:09:19",0
20678,273,"2025-03-25 01:09:22",0
20679,273,"2025-03-25 01:09:25",0
20680,273,"2025-03-25 01:09:28",0
20681,273,"2025-03-25 01:09:31",0
20682,273,"2025-03-25 01:09:34",0
20683,273,"2025-03-25 01:09:37",0
20684,273,"2025-03-25 01:09:40",0
20685,273,"2025-03-25 01:09:43",0
20686,273,"2025-03-25 01:09:46",0
20687,273,"2025-03-25 01:09:49",0
20688,273,"2025-03-25 01:09:52",0
20689,273,"2025-03-25 01:09:55",0
20690,273,"2025-03-25 01:09:58",0
20691,273,"2025-03-25 01:10:01",0
20692,273,"2025-03-25 01:10:04",0
20693,273,"2025-03-25 01:10:07",0
20694,273,"2025-03-25 01:10:10",0
20695,273,"2025-03-25 01:10:13",0
20696,273,"2025-03-25 01:10:16",0
20697,273,"2025-03-25 01:10:19",0
20698,273,"2025-03-25 01:10:22",0
20699,273,"2025-03-25 01:10:25",0
20700,273,"2025-03-25 01:10:28",0
20701,273,"2025-03-25 01:10:31",0
20702,273,"2025-03-25 01:10:34",0
20703,273,"2025-03-25 01:10:37",0
20704,273,"2025-03-25 01:10:40",0
20705,273,"2025-03-25 01:10:43",0
20706,273,"2025-03-25 01:10:46",0
20707,273,"2025-03-25 01:10:49",0
20708,273,"2025-03-25 01:10:52",0
20709,273,"2025-03-25 01:10:55",0
20710,273,"2025-03-25 01:10:58",0
20711,273,"2025-03-25 01:11:01",0
20712,273,"2025-03-25 01:11:04",0
20713,273,"2025-03-25 01:11:07",0
20714,273,"2025-03-25 01:11:10",0
20715,273,"2025-03-25 01:11:13",0
20716,273,"2025-03-25 01:11:16",0
20717,273,"2025-03-25 01:11:19",0
20718,273,"2025-03-25 01:11:22",0
20719,273,"2025-03-25 01:11:25",0
20720,273,"2025-03-25 01:11:28",0
20721,273,"2025-03-25 01:11:31",0
20722,273,"2025-03-25 01:11:34",0
20723,273,"2025-03-25 01:11:37",0
20724,273,"2025-03-25 01:11:40",0
20725,273,"2025-03-25 01:11:43",0
20726,273,"2025-03-25 01:11:46",0
20727,273,"2025-03-25 01:11:49",0
20728,273,"2025-03-25 01:11:52",0
20729,273,"2025-03-25 01:11:55",0
20730,273,"2025-03-25 01:11:58",0
20731,273,"2025-03-25 01:12:01",0
20732,273,"2025-03-25 01:12:04",0
20733,273,"2025-03-25 01:12:07",0
20734,273,"2025-03-25 01:12:10",0
20735,273,"2025-03-25 01:12:13",0
20736,273,"2025-03-25 01:12:16",0
20737,273,"2025-03-25 01:12:19",0
20738,273,"2025-03-25 01:12:22",0
20739,273,"2025-03-25 01:12:25",0
20740,273,"2025-03-25 01:12:28",0
20741,273,"2025-03-25 01:12:31",0
20742,273,"2025-03-25 01:12:34",0
20743,273,"2025-03-25 01:12:37",0
20744,273,"2025-03-25 01:12:40",0
20745,273,"2025-03-25 01:12:43",0
20746,273,"2025-03-25 01:12:46",0
20747,273,"2025-03-25 01:12:49",0
20748,273,"2025-03-25 01:12:52",0
20749,273,"2025-03-25 01:12:55",0
20750,273,"2025-03-25 01:12:58",0
20751,273,"2025-03-25 01:13:01",0
20752,273,"2025-03-25 01:13:04",0
20753,273,"2025-03-25 01:13:07",0
20754,273,"2025-03-25 01:13:10",0
20755,273,"2025-03-25 01:13:13",0
20756,273,"2025-03-25 01:13:16",0
20757,273,"2025-03-25 01:13:19",0
20758,273,"2025-03-25 01:13:22",0
20759,273,"2025-03-25 01:13:25",0
20760,273,"2025-03-25 01:13:28",0
20761,273,"2025-03-25 01:13:31",0
20762,273,"2025-03-25 01:13:34",0
20763,273,"2025-03-25 01:13:37",0
20764,273,"2025-03-25 01:13:40",0
20765,273,"2025-03-25 01:13:43",0
20766,273,"2025-03-25 01:13:46",0
20767,273,"2025-03-25 01:13:49",0
20768,273,"2025-03-25 01:13:52",0
20769,273,"2025-03-25 01:13:55",0
20770,273,"2025-03-25 01:13:58",0
20771,273,"2025-03-25 01:14:01",0
20772,273,"2025-03-25 01:14:04",0
20773,273,"2025-03-25 01:14:07",0
20774,273,"2025-03-25 01:14:10",0
20775,273,"2025-03-25 01:14:13",0
20776,273,"2025-03-25 01:14:16",0
20777,273,"2025-03-25 01:14:19",0
20778,273,"2025-03-25 01:14:22",0
20779,273,"2025-03-25 01:14:25",0
20780,273,"2025-03-25 01:14:28",0
20781,273,"2025-03-25 01:14:31",0
20782,273,"2025-03-25 01:14:34",0
20783,273,"2025-03-25 01:14:37",0
20784,273,"2025-03-25 01:14:40",0
20785,273,"2025-03-25 01:14:43",0
20786,273,"2025-03-25 01:14:46",0
20787,273,"2025-03-25 01:14:49",0
20788,273,"2025-03-25 01:14:52",0
20789,273,"2025-03-25 01:14:55",0
20790,273,"2025-03-25 01:14:58",0
20791,273,"2025-03-25 01:15:01",0
20792,273,"2025-03-25 01:15:04",0
20793,273,"2025-03-25 01:15:07",0
20794,273,"2025-03-25 01:15:10",0
20795,273,"2025-03-25 01:15:13",0
20796,273,"2025-03-25 01:15:16",0
20797,273,"2025-03-25 01:15:19",0
20798,273,"2025-03-25 01:15:22",0
20799,273,"2025-03-25 01:15:25",0
20800,273,"2025-03-25 01:15:28",0
20801,273,"2025-03-25 01:15:31",0
20802,273,"2025-03-25 01:15:34",0
20803,273,"2025-03-25 01:15:37",0
20804,273,"2025-03-25 01:15:40",0
20805,273,"2025-03-25 01:15:43",0
20806,273,"2025-03-25 01:15:46",0
20807,273,"2025-03-25 01:15:49",0
20808,273,"2025-03-25 01:15:52",0
20809,273,"2025-03-25 01:15:55",0
20810,273,"2025-03-25 01:15:58",0
20811,273,"2025-03-25 01:16:01",0
20812,273,"2025-03-25 01:16:04",0
20813,273,"2025-03-25 01:16:07",0
20814,273,"2025-03-25 01:16:10",0
20815,273,"2025-03-25 01:16:13",0
20816,273,"2025-03-25 01:16:16",0
20817,273,"2025-03-25 01:16:19",0
20818,273,"2025-03-25 01:16:22",0
20819,273,"2025-03-25 01:16:25",0
20820,273,"2025-03-25 01:16:28",0
20821,273,"2025-03-25 01:16:31",0
20822,273,"2025-03-25 01:16:34",0
20823,273,"2025-03-25 01:16:37",0
20824,273,"2025-03-25 01:16:40",0
20825,273,"2025-03-25 01:16:43",0
20826,273,"2025-03-25 01:16:46",0
20827,273,"2025-03-25 01:16:49",0
20828,273,"2025-03-25 01:16:52",0
20829,273,"2025-03-25 01:16:55",0
20830,273,"2025-03-25 01:16:58",0
20831,273,"2025-03-25 01:17:01",0
20832,273,"2025-03-25 01:17:04",0
20833,273,"2025-03-25 01:17:07",0
20834,273,"2025-03-25 01:17:10",0
20835,273,"2025-03-25 01:17:13",0
20836,273,"2025-03-25 01:17:16",0
20837,273,"2025-03-25 01:17:19",0
20838,273,"2025-03-25 01:17:22",0
20839,273,"2025-03-25 01:17:25",0
20840,273,"2025-03-25 01:17:28",0
20841,273,"2025-03-25 01:17:31",0
20842,273,"2025-03-25 01:17:34",0
20843,273,"2025-03-25 01:17:37",0
20844,273,"2025-03-25 01:17:40",0
20845,273,"2025-03-25 01:17:43",1
20846,273,"2025-03-25 01:17:46",0
20847,273,"2025-03-25 01:17:49",0
20848,273,"2025-03-25 01:17:52",0
20849,273,"2025-03-25 01:17:55",0
20850,273,"2025-03-25 01:17:58",0
20851,273,"2025-03-25 01:18:01",0
20852,273,"2025-03-25 01:18:04",0
20853,273,"2025-03-25 01:18:07",0
20854,273,"2025-03-25 01:18:10",0
20855,273,"2025-03-25 01:18:13",0
20856,273,"2025-03-25 01:18:16",0
20857,273,"2025-03-25 01:18:19",0
20858,273,"2025-03-25 01:18:22",0
20859,273,"2025-03-25 01:18:25",0
20860,273,"2025-03-25 01:18:28",0
20861,273,"2025-03-25 01:18:31",0
20862,273,"2025-03-25 01:18:34",0
20863,273,"2025-03-25 01:18:37",0
20864,273,"2025-03-25 01:18:40",0
20865,273,"2025-03-25 01:18:43",0
20866,273,"2025-03-25 01:18:46",0
20867,273,"2025-03-25 01:18:49",0
20868,273,"2025-03-25 01:18:52",0
20869,273,"2025-03-25 01:18:55",0
20870,273,"2025-03-25 01:18:58",0
20871,273,"2025-03-25 01:19:01",0
20872,273,"2025-03-25 01:19:04",0
20873,273,"2025-03-25 01:19:07",0
20874,273,"2025-03-25 01:19:10",0
20875,273,"2025-03-25 01:19:13",0
20876,273,"2025-03-25 01:19:16",0
20877,273,"2025-03-25 01:19:19",0
20878,273,"2025-03-25 01:19:22",0
20879,273,"2025-03-25 01:19:25",0
20880,273,"2025-03-25 01:19:28",0
20881,273,"2025-03-25 01:19:31",0
20882,273,"2025-03-25 01:19:34",0
20883,273,"2025-03-25 01:19:37",0
20884,273,"2025-03-25 01:19:40",0
20885,273,"2025-03-25 01:19:43",0
